project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,1月,2月,3月,4月,5月,6月,7月,8月,pre_avg,post_avg,pre_std,post_std,absolute_change,relative_change,pre_trend_r2,post_trend_r2,pre_trend_slope,post_trend_slope,pre_zscore,post_zscore,zscore_change
usingcombine,2019-07-25T01:00:42.244Z,0,0,0,0,0,0,0,3,28,13,2,1,12,9,0,3,7,0.375,5.875,1.0606601717798212,5.083235752381126,5.5,14.666666666666666,0.3333333333333334,0.06084838911376577,0.0,0.0,-0.37513343222055084,0.145929727709761,0.5210631599303118
deskreen,2021-01-19T08:22:26.873Z,0,0,0,0,0,0,0,0,49,12,10,0,5,8,3,3,3,0.0,5.5,0.0,4.105745103771404,5.5,inf,0.0,0.3730831315577079,0.0,0.0,-0.43923667182883946,0.10179325534331321,0.5410299271721527
iconify,2024-04-20T18:20:11.886Z,0,0,0,0,0,0,0,0,4,7,3,2,12,3,8,3,5,0.0,5.375,0.0,3.420004177106889,5.375,inf,0.0,0.001817520901490367,0.0,0.0,-0.43923667182883946,0.08708109788783061,0.5263177697166701
falcon,2018-10-06T16:14:40.026Z,0,0,0,17,8,5,1,5,12,3,8,7,15,9,7,23,7,4.5,9.875,5.879747322073336,6.266407036161723,5.375,1.1944444444444444,0.052046438410074794,0.20375062257736198,0.0,0.0,0.33000220347062376,0.6167187662852041,0.2867165628145803
spaceship-prompt,2022-01-15T10:46:04.415Z,0,3,4,5,0,3,0,2,4,2,4,5,2,3,2,2,40,2.125,7.5,1.9594095320493146,13.180071536766624,5.375,2.5294117647058822,0.017940199335548176,0.3010651629072682,0.0,0.0,-0.07598498071520407,0.3371877746310348,0.4131727553462389
microcks,2023-11-28T18:42:32.801Z,0,5,18,29,9,11,12,25,25,9,17,27,11,18,23,36,11,13.625,19.0,9.82616768779016,9.273618495495704,5.375,0.3944954128440367,0.2515346068147992,0.10694510362284447,0.0,0.0,1.8898477006056462,1.6907062605354335,-0.19914144007021273
iconify,2024-04-20T18:20:11.886Z,0,0,0,0,0,0,0,0,4,7,3,2,12,3,8,3,5,0.0,5.375,0.0,3.420004177106889,5.375,inf,0.0,0.001817520901490367,0.0,0.0,-0.43923667182883946,0.08708109788783061,0.5263177697166701
spaceship-prompt,2022-01-15T10:46:04.415Z,0,3,4,5,0,3,0,2,4,2,4,5,2,3,2,2,40,2.125,7.5,1.9594095320493146,13.180071536766624,5.375,2.5294117647058822,0.017940199335548176,0.3010651629072682,0.0,0.0,-0.07598498071520407,0.3371877746310348,0.4131727553462389
pickr,2019-07-15T16:28:25.747Z,0,0,0,0,0,0,0,0,0,2,9,13,5,7,3,1,3,0.0,5.375,0.0,4.0686080455816125,5.375,inf,0.0,0.19114398726049212,0.0,0.0,-0.43923667182883946,0.08708109788783061,0.5263177697166701
iconify,2024-04-20T18:20:11.886Z,0,0,0,0,0,0,0,0,4,7,3,2,12,3,8,3,5,0.0,5.375,0.0,3.420004177106889,5.375,inf,0.0,0.001817520901490367,0.0,0.0,-0.43923667182883946,0.08708109788783061,0.5263177697166701
spaceship-prompt,2022-01-15T10:46:04.415Z,0,3,4,5,0,3,0,2,4,2,4,5,2,3,2,2,40,2.125,7.5,1.9594095320493146,13.180071536766624,5.375,2.5294117647058822,0.017940199335548176,0.3010651629072682,0.0,0.0,-0.07598498071520407,0.3371877746310348,0.4131727553462389
iconify,2024-04-20T18:20:11.886Z,0,0,0,0,0,0,0,0,4,7,3,2,12,3,8,3,5,0.0,5.375,0.0,3.420004177106889,5.375,inf,0.0,0.001817520901490367,0.0,0.0,-0.43923667182883946,0.08708109788783061,0.5263177697166701
microcks,2023-11-28T18:42:32.801Z,0,5,18,29,9,11,12,25,25,9,17,27,11,18,23,36,11,13.625,19.0,9.82616768779016,9.273618495495704,5.375,0.3944954128440367,0.2515346068147992,0.10694510362284447,0.0,0.0,1.8898477006056462,1.6907062605354335,-0.19914144007021273
dockstarter,2019-03-17T20:13:22.779Z,0,0,0,0,0,0,0,0,0,0,3,9,10,8,3,4,6,0.0,5.375,0.0,3.461523198989551,5.375,inf,0.0,0.05173515009580584,0.0,0.0,-0.43923667182883946,0.08708109788783061,0.5263177697166701
pickr,2019-07-15T16:28:25.747Z,0,0,0,0,0,0,0,0,0,2,9,13,5,7,3,1,3,0.0,5.375,0.0,4.0686080455816125,5.375,inf,0.0,0.19114398726049212,0.0,0.0,-0.43923667182883946,0.08708109788783061,0.5263177697166701
tom-select,2021-03-10T05:13:52.847Z,0,5,1,1,0,0,6,9,11,4,12,4,7,13,7,8,9,2.75,8.0,3.4537764010675946,3.295017884191656,5.25,1.9090909090909092,0.2919874536641005,0.07048872180451128,0.0,0.0,0.030853751965276933,0.3960364044529651,0.36518265248768816
tom-select,2021-03-10T05:13:52.847Z,0,5,1,1,0,0,6,9,11,4,12,4,7,13,7,8,9,2.75,8.0,3.4537764010675946,3.295017884191656,5.25,1.9090909090909092,0.2919874536641005,0.07048872180451128,0.0,0.0,0.030853751965276933,0.3960364044529651,0.36518265248768816
expand,2019-05-28T08:01:12.112Z,0,42,26,18,37,15,21,38,31,34,17,49,32,55,20,13,19,24.625,29.875,14.101038462265313,15.51439423797876,5.25,0.2131979695431472,0.09241131567130671,0.12619630536389945,0.0,0.0,3.770209395782112,2.9706639591624193,-0.7995454366196926
expand,2019-05-28T08:01:12.112Z,0,42,26,18,37,15,21,38,31,34,17,49,32,55,20,13,19,24.625,29.875,14.101038462265313,15.51439423797876,5.25,0.2131979695431472,0.09241131567130671,0.12619630536389945,0.0,0.0,3.770209395782112,2.9706639591624193,-0.7995454366196926
dfir-iris,2023-07-05T09:22:50.409Z,0,0,11,11,4,21,11,9,3,17,12,9,10,16,20,12,13,8.375,13.625,6.968039281503185,3.7392703642746743,5.25,0.6268656716417911,0.34818473178164244,0.007358754485191269,0.0,0.0,0.9924023460896059,1.0580834899496818,0.06568114386007595
sorry-cypress,2020-11-03T02:10:05.590Z,0,0,6,3,6,9,11,26,7,21,5,9,9,13,17,16,13,7.625,12.875,8.399617338222702,5.139135558215436,5.25,0.6885245901639344,0.7472610912246448,0.023471457548536658,0.0,0.0,0.8641958668730286,0.9698105452167863,0.1056146783437577
sorry-cypress,2020-11-03T02:10:05.590Z,0,0,6,3,6,9,11,26,7,21,5,9,9,13,17,16,13,7.625,12.875,8.399617338222702,5.139135558215436,5.25,0.6885245901639344,0.7472610912246448,0.023471457548536658,0.0,0.0,0.8641958668730286,0.9698105452167863,0.1056146783437577
livetl,2021-02-27T18:32:12.657Z,0,0,0,0,0,1,34,9,4,5,25,17,6,15,14,4,0,5.5,10.75,11.92835756865606,8.345229603962801,5.25,0.9545454545454546,0.332855230445592,0.23931623931623938,0.0,0.0,0.5009441757593933,0.7197038684735823,0.21875969271418894
fluffos-579,2021-01-08T05:36:39.773Z,0,0,0,0,0,0,0,0,6,6,5,12,5,0,3,5,5,0.0,5.125,0.0,3.3567628964311944,5.125,inf,0.0,0.11478378990264888,0.0,0.0,-0.43923667182883946,0.05765678297686542,0.4968934548057049
hrea,2022-04-22T20:24:20.014Z,0,0,0,0,0,0,1,23,21,6,25,19,10,4,1,0,0,3.0,8.125,8.088792952509753,9.341726668173134,5.125,1.7083333333333333,0.3581305884799334,0.5020998372747913,0.0,0.0,0.07358924503746933,0.4107485619084477,0.3371593168709784
go-app,2020-09-01T16:06:57.838Z,0,0,0,3,3,6,1,7,3,2,3,14,8,7,8,4,14,2.5,7.5,2.7774602993176543,4.59813626840888,5.0,2.0,0.5714285714285713,0.19707207207207209,0.0,0.0,-0.011881741106915466,0.3371877746310348,0.34906951573795025
node-fetch,2020-08-20T01:53:27.641Z,0,0,0,12,14,27,11,9,8,23,17,8,17,17,14,13,4,9.125,14.125,9.295736349838794,5.914570386523678,5.0,0.547945205479452,0.3975732884598354,0.4430102822139576,0.0,0.0,1.120608825306183,1.1169321197716122,-0.003676705534570779
swag,2019-03-15T18:36:49.334Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,15,0.0,5.0,0.0,6.98978847012861,5.0,inf,0.0,0.7101782233361181,0.0,0.0,-0.43923667182883946,0.04294462552138282,0.4821812973502223
woographql,2020-02-21T22:51:57.358Z,0,0,0,0,3,9,6,12,8,6,13,10,17,8,4,4,8,3.75,8.75,4.743416490252569,4.496029994816062,5.0,1.3333333333333333,0.783673469387755,0.1415110213696786,0.0,0.0,0.20179572425404654,0.4843093491858607,0.2825136249318142
tinyfilemanager,2021-07-17T06:56:46.084Z,0,0,0,0,7,12,13,17,12,5,14,12,11,9,8,10,19,6.125,11.0,7.079901129253148,4.208834246473209,4.875,0.7959183673469388,0.8741581420598163,0.196620583717358,0.0,0.0,0.6077829084398744,0.7491281833845475,0.14134527494467308
gpujs,2019-08-05T04:14:30.900Z,0,0,0,7,9,16,4,7,3,10,15,10,11,13,4,7,12,5.375,10.25,5.604526232048012,3.4537764010675946,4.875,0.9069767441860465,0.3833617585749481,0.12574850299401202,0.0,0.0,0.47957642922329713,0.6608552386516519,0.18127880942835473
tinyfilemanager,2021-07-17T06:56:46.084Z,0,0,0,0,7,12,13,17,12,5,14,12,11,9,8,10,19,6.125,11.0,7.079901129253148,4.208834246473209,4.875,0.7959183673469388,0.8741581420598163,0.196620583717358,0.0,0.0,0.6077829084398744,0.7491281833845475,0.14134527494467308
github-profile-readme-generator,2022-09-27T03:42:29.619Z,0,0,0,0,0,0,0,8,10,14,5,3,3,7,4,5,5,1.0,5.75,2.8284271247461903,3.575711717366808,4.75,4.75,0.3333333333333334,0.20856610800744887,0.0,0.0,-0.26829469954006985,0.1312175702542784,0.3995122697943483
angular-tree-component,2019-10-24T10:39:55.453Z,0,0,0,0,0,0,0,0,5,3,3,8,9,4,5,3,3,0.0,4.75,0.0,2.434865792722759,4.75,inf,0.0,0.02811244979919679,0.0,0.0,-0.43923667182883946,0.013520310610417629,0.4527569824392571
github-profile-readme-generator,2022-09-27T03:42:29.619Z,0,0,0,0,0,0,0,8,10,14,5,3,3,7,4,5,5,1.0,5.75,2.8284271247461903,3.575711717366808,4.75,4.75,0.3333333333333334,0.20856610800744887,0.0,0.0,-0.26829469954006985,0.1312175702542784,0.3995122697943483
github-profile-readme-generator,2022-09-27T03:42:29.619Z,0,0,0,0,0,0,0,8,10,14,5,3,3,7,4,5,5,1.0,5.75,2.8284271247461903,3.575711717366808,4.75,4.75,0.3333333333333334,0.20856610800744887,0.0,0.0,-0.26829469954006985,0.1312175702542784,0.3995122697943483
telega,2021-01-02T00:15:33.036Z,0,0,0,0,0,0,0,12,10,11,6,6,3,7,2,6,9,1.5,6.25,4.242640687119285,2.9154759474226504,4.75,3.1666666666666665,0.3333333333333334,0.04841936774709884,0.0,0.0,-0.18282371339568507,0.19006620007620878,0.3728899134718938
hpx,2021-06-11T01:51:42.122Z,0,0,0,0,0,4,7,7,15,9,9,8,0,9,7,7,7,2.25,7.0,3.24037034920393,2.9760952365713798,4.75,2.111111111111111,0.7463556851311953,0.031105990783410135,0.0,0.0,-0.05461723417910787,0.2783391448091044,0.33295637898821223
hpx,2021-06-11T01:51:42.122Z,0,0,0,0,0,4,7,7,15,9,9,8,0,9,7,7,7,2.25,7.0,3.24037034920393,2.9760952365713798,4.75,2.111111111111111,0.7463556851311953,0.031105990783410135,0.0,0.0,-0.05461723417910787,0.2783391448091044,0.33295637898821223
zoneminder,2021-05-07T11:21:04.131Z,0,0,0,0,5,27,8,9,24,21,8,18,6,10,8,9,7,6.125,10.875,9.24951736192605,5.514591035218685,4.75,0.7755102040816326,0.35504070131496573,0.3959678997846938,0.0,0.0,0.6077829084398744,0.7344160259290649,0.12663311748919048
pufferpanel,2020-08-11T00:21:11.363Z,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,2,12,0.0,4.75,0.0,6.250714244902623,4.75,inf,0.0,0.402542004004527,0.0,0.0,-0.43923667182883946,0.013520310610417629,0.4527569824392571
metro4,2019-10-17T07:20:54.517Z,0,7,12,15,10,6,2,21,28,13,11,12,11,8,10,21,24,9.125,13.75,6.895909760761913,5.650537269018887,4.625,0.5068493150684932,0.17525883804516929,0.3708320017044851,0.0,0.0,1.120608825306183,1.0727956474051645,-0.04781317790101847
dbgate,2021-07-06T02:02:14.185Z,0,0,0,0,2,27,8,6,9,4,9,13,11,3,7,23,10,5.375,10.0,9.272655652893773,6.25642526870234,4.625,0.8604651162790697,0.26924788607031597,0.16067083767813695,0.0,0.0,0.47957642922329713,0.6314309237406867,0.15185449451738953
phpstan-drupal,2021-03-04T02:05:31.169Z,0,1,2,2,2,2,0,1,3,1,3,0,13,0,5,6,19,1.25,5.875,0.8864052604279183,6.812540956626557,4.625,3.7,0.004329004329004329,0.3746679125671045,0.0,0.0,-0.22555920646787747,0.145929727709761,0.3714889341776385
lyrion,2024-10-23T11:31:07.619Z,0,16,12,8,11,5,4,8,13,10,21,29,13,10,5,8,5,8.0,12.625,5.0426750270636544,8.365533028871672,4.625,0.578125,0.016185125735687537,0.37211873777324156,0.0,0.0,0.9282991064813172,0.9403862303058212,0.012087123824504054
dbgate,2021-07-06T02:02:14.185Z,0,0,0,0,2,27,8,6,9,4,9,13,11,3,7,23,10,5.375,10.0,9.272655652893773,6.25642526870234,4.625,0.8604651162790697,0.26924788607031597,0.16067083767813695,0.0,0.0,0.47957642922329713,0.6314309237406867,0.15185449451738953
axmol,2024-01-10T04:58:05.127Z,0,0,7,11,16,14,15,34,18,19,11,32,16,11,17,13,15,12.125,16.75,10.868532559642079,6.777062153217383,4.625,0.38144329896907214,0.8272756721736313,0.08561060505072948,0.0,0.0,1.6334347421724917,1.4258874263367467,-0.20754731583574504
catppuccin,2022-08-30T23:27:35.724Z,0,0,28,16,24,9,11,18,24,22,20,28,25,24,5,10,9,13.25,17.875,10.26436275942851,8.609587678861281,4.625,0.3490566037735849,0.14062953995157387,0.5107317800644712,0.0,0.0,1.8257444609973577,1.5582968434360902,-0.26744761756126745
netbootxyz,2019-12-01T22:15:49.500Z,0,0,0,0,0,0,1,8,5,15,5,2,5,6,3,5,4,1.125,5.625,2.7998724460742337,3.9977672339873487,4.5,4.0,0.40362295259789577,0.28353285448257515,0.0,0.0,-0.24692695300397366,0.11650541279879581,0.3634323658027695
networkupstools,2023-02-02T16:01:25.119Z,0,0,31,12,17,16,19,49,13,16,34,16,18,21,19,28,28,18.0,22.5,16.1245154965971,6.676183683170241,4.5,0.25,0.5180664573521718,0.08310439560439561,0.0,0.0,2.637718829369013,2.102646669288946,-0.535072160080067
peerbit,2022-11-21T10:19:08.779Z,0,0,0,0,0,0,0,0,20,2,3,1,1,3,11,3,12,0.0,4.5,0.0,4.4077853201547175,4.5,inf,0.0,0.45535714285714307,0.0,0.0,-0.43923667182883946,-0.015904004300547562,0.4233326675282919
networkupstools,2023-02-02T16:01:25.119Z,0,0,31,12,17,16,19,49,13,16,34,16,18,21,19,28,28,18.0,22.5,16.1245154965971,6.676183683170241,4.5,0.25,0.5180664573521718,0.08310439560439561,0.0,0.0,2.637718829369013,2.102646669288946,-0.535072160080067
liquidjs,2020-02-26T15:51:42.909Z,0,0,0,0,0,0,0,0,0,4,7,4,3,3,1,3,11,0.0,4.5,0.0,3.116774889895918,4.5,inf,0.0,0.03501400560224089,0.0,0.0,-0.43923667182883946,-0.015904004300547562,0.4233326675282919
openbenches,2022-10-01T00:06:53.879Z,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,15,3,0.0,4.5,0.0,5.264435935053794,4.5,inf,0.0,0.4128620520373097,0.0,0.0,-0.43923667182883946,-0.015904004300547562,0.4233326675282919
yandex-music,2021-07-14T10:57:48.450Z,0,0,0,0,0,0,4,4,6,6,6,6,8,5,6,6,0,1.0,5.375,1.8516401995451028,2.326094212561969,4.375,4.375,0.5714285714285715,0.3182461103253182,0.0,0.0,-0.26829469954006985,0.08708109788783061,0.3553757974279005
toybox,2022-05-06T02:24:15.211Z,0,0,0,0,0,0,0,0,0,0,0,5,4,11,6,3,6,0.0,4.375,0.0,3.583194903195431,4.375,inf,0.0,0.29730445724882437,0.0,0.0,-0.43923667182883946,-0.03061616175603016,0.4086205100728093
silex,2021-02-20T20:49:02.505Z,0,0,0,0,0,0,0,0,0,0,12,6,6,6,2,1,2,0.0,4.375,0.0,3.9256482631170977,4.375,inf,0.0,0.1549964133973404,0.0,0.0,-0.43923667182883946,-0.03061616175603016,0.4086205100728093
babybuddy,2021-09-25T21:57:49.734Z,0,0,0,0,0,0,2,22,5,5,10,4,9,9,9,7,6,3.0,7.375,7.708992893275452,2.1998376563477846,4.375,1.4583333333333333,0.38484432234432236,0.008610086100861012,0.0,0.0,0.07358924503746933,0.3224756171755522,0.24888637213808285
toybox,2022-05-06T02:24:15.211Z,0,0,0,0,0,0,0,0,0,0,0,5,4,11,6,3,6,0.0,4.375,0.0,3.583194903195431,4.375,inf,0.0,0.29730445724882437,0.0,0.0,-0.43923667182883946,-0.03061616175603016,0.4086205100728093
bundlephobia,2018-07-24T11:32:25.532Z,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,9,5,0.0,4.375,0.0,3.814914340921881,4.375,inf,0.0,0.6198656149576397,0.0,0.0,-0.43923667182883946,-0.03061616175603016,0.4086205100728093
gdm-settings,2023-08-09T04:09:34.034Z,0,0,0,0,0,0,0,0,0,0,7,6,2,8,4,5,3,0.0,4.375,0.0,2.669269563007828,4.375,inf,0.0,0.014440864064924218,0.0,0.0,-0.43923667182883946,-0.03061616175603016,0.4086205100728093
gdm-settings,2023-08-09T04:09:34.034Z,0,0,0,0,0,0,0,0,0,0,7,6,2,8,4,5,3,0.0,4.375,0.0,2.669269563007828,4.375,inf,0.0,0.014440864064924218,0.0,0.0,-0.43923667182883946,-0.03061616175603016,0.4086205100728093
hpy,2020-10-08T09:55:00.977Z,0,0,0,0,0,0,0,1,4,1,9,7,4,8,3,0,3,0.125,4.375,0.3535533905932738,3.2923070504261465,4.25,34.0,0.3333333333333334,0.11932219345728409,0.0,0.0,-0.4178689252927433,-0.03061616175603016,0.3872527635367131
rx-angular,2021-02-21T20:07:54.109Z,0,0,0,0,6,10,5,7,8,12,5,6,12,3,4,2,18,3.5,7.75,4.0,5.625198409199194,4.25,1.2142857142857142,0.6430697278911566,0.003869719445340214,0.0,0.0,0.15906023118185414,0.3666120895419999,0.20755185836014578
resxresourcemanager,2018-10-29T10:41:17.509Z,0,0,0,0,0,0,0,4,12,5,5,1,5,4,10,8,0,0.5,4.75,1.4142135623730951,3.284161123592185,4.25,8.5,0.3333333333333334,0.0028382213812677393,0.0,0.0,-0.35376568568445466,0.013520310610417629,0.3672859962948723
stacer,2019-11-22T17:38:32.162Z,0,0,0,0,0,0,0,0,0,0,1,3,2,5,9,7,7,0.0,4.25,0.0,3.24037034920393,4.25,inf,0.0,0.8098477486232589,0.0,0.0,-0.43923667182883946,-0.04532831921151276,0.3939083526173267
mapswipe,2020-06-23T16:35:24.594Z,0,0,0,0,0,0,0,3,12,4,10,4,12,0,4,1,1,0.375,4.5,1.0606601717798212,4.342481186734475,4.125,11.0,0.3333333333333334,0.2743506493506494,0.0,0.0,-0.37513343222055084,-0.015904004300547562,0.3592294279200033
walletconnect,2022-01-19T14:43:11.817Z,0,0,0,0,0,0,0,0,0,2,10,5,7,3,3,1,2,0.0,4.125,0.0,3.044315545875155,4.125,inf,0.0,0.27754839893568223,0.0,0.0,-0.43923667182883946,-0.06004047666699535,0.3791961951618441
mithriljs,2019-01-29T16:21:54.157Z,0,0,0,0,3,17,17,20,8,11,8,4,9,14,19,15,10,7.125,11.25,9.109453488390116,4.652188425123938,4.125,0.5789473684210527,0.7976574748685787,0.23903818953323905,0.0,0.0,0.7787248807286439,0.7785524982955127,-0.00017238243313122403
syspass,2022-04-28T08:50:25.111Z,0,0,0,0,0,0,0,0,0,0,8,11,3,1,5,0,5,0.0,4.125,0.0,3.9438016467073274,4.125,inf,0.0,0.03416981028921327,0.0,0.0,-0.43923667182883946,-0.06004047666699535,0.3791961951618441
unigraph-dev,2021-11-21T06:00:59.569Z,0,0,2,0,0,0,0,0,5,24,8,0,0,3,0,0,0,0.25,4.375,0.7071067811865476,8.416607731995457,4.125,16.5,0.061224489795918366,0.5044594091732988,0.0,0.0,-0.3965011787566471,-0.03061616175603016,0.36588501700061693
kobalte,2023-02-07T23:36:57.767Z,0,0,0,0,0,0,1,27,8,8,13,12,5,4,11,6,2,3.5,7.625,9.501879513323365,4.033343171967536,4.125,1.1785714285714286,0.35446805304400253,0.3429512309863572,0.0,0.0,0.15906023118185414,0.3518999320865173,0.19283970090466318
syspass,2022-04-28T08:50:25.111Z,0,0,0,0,0,0,0,0,0,0,8,11,3,1,5,0,5,0.0,4.125,0.0,3.9438016467073274,4.125,inf,0.0,0.03416981028921327,0.0,0.0,-0.43923667182883946,-0.06004047666699535,0.3791961951618441
cloudcmd,2017-09-22T13:12:52.750Z,0,0,0,0,0,0,4,2,4,1,2,0,4,4,13,10,4,0.75,4.75,1.4880476182856899,4.496029994816062,4.0,5.333333333333333,0.4439324116743472,0.4206629648325761,0.0,0.0,-0.3110301926122623,0.013520310610417629,0.3245505032226799
losslesscut,2019-12-03T19:53:46.858Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0.0,4.0,0.0,7.483314773547883,4.0,inf,0.0,0.5366861030126336,0.0,0.0,-0.43923667182883946,-0.07475263412247794,0.3644840377063615
css-gg,2020-02-16T14:03:38.418Z,0,0,0,0,0,0,6,2,0,10,2,13,5,3,2,2,3,1.0,5.0,2.138089935299395,4.208834246473209,4.0,4.0,0.3601190476190476,0.338709677419355,0.0,0.0,-0.26829469954006985,0.04294462552138282,0.3112393250614527
react-design-editor,2019-12-06T04:43:58.782Z,0,0,0,0,0,0,0,0,0,0,3,8,5,4,4,7,1,0.0,4.0,0.0,2.7255405754769875,4.0,inf,0.0,0.022435897435897446,0.0,0.0,-0.43923667182883946,-0.07475263412247794,0.3644840377063615
badaso,2021-08-04T02:15:28.111Z,0,0,0,1,0,8,18,19,10,13,9,11,2,4,17,19,3,5.75,9.75,8.32809359080113,6.4309519401985,4.0,0.6956521739130435,0.7419449757245843,0.0,0.0,0.0,0.5436796688315857,0.6020066088297215,0.05832693999813576
vue-tables-2,2019-11-20T18:23:59.044Z,0,10,12,3,3,7,6,13,22,18,8,7,7,14,10,11,11,6.75,10.75,4.652188425123938,3.770183777256185,4.0,0.5925925925925926,0.12321232123212324,0.01938262742282842,0.0,0.0,0.7146216411203552,0.7197038684735823,0.0050822273532270534
css-gg,2020-02-16T14:03:38.418Z,0,0,0,0,0,0,6,2,0,10,2,13,5,3,2,2,3,1.0,5.0,2.138089935299395,4.208834246473209,4.0,4.0,0.3601190476190476,0.338709677419355,0.0,0.0,-0.26829469954006985,0.04294462552138282,0.3112393250614527
lwjgl,2017-11-08T21:38:04.055Z,0,0,0,0,0,0,0,0,8,3,6,4,5,5,5,2,2,0.0,4.0,0.0,1.5118578920369088,4.0,inf,0.0,0.21428571428571433,0.0,0.0,-0.43923667182883946,-0.07475263412247794,0.3644840377063615
rottingresearch,2023-05-04T19:28:12.052Z,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,10,3,0.0,4.0,0.0,5.0142653642240695,4.0,inf,0.0,0.1473214285714286,0.0,0.0,-0.43923667182883946,-0.07475263412247794,0.3644840377063615
badaso,2021-08-04T02:15:28.111Z,0,0,0,1,0,8,18,19,10,13,9,11,2,4,17,19,3,5.75,9.75,8.32809359080113,6.4309519401985,4.0,0.6956521739130435,0.7419449757245843,0.0,0.0,0.0,0.5436796688315857,0.6020066088297215,0.05832693999813576
slimphp,2019-06-20T17:48:13.184Z,0,0,0,0,5,12,20,6,15,8,21,14,6,11,5,6,4,5.375,9.375,7.3082634247620195,5.755432216610669,4.0,0.7441860465116279,0.5331709413956155,0.4011038377615198,0.0,0.0,0.47957642922329713,0.5578701364632737,0.07829370723997653
tesseractjs,2019-11-27T06:09:35.242Z,0,0,0,3,8,13,13,10,5,12,10,14,8,8,9,9,8,5.875,9.75,5.792544469278714,2.187627547301936,3.875,0.6595744680851063,0.8120074000861657,0.4093816631130065,0.0,0.0,0.5650474153676819,0.6020066088297215,0.036959193462039575
pterodactyl-installer,2021-08-08T10:50:33.153Z,0,0,0,0,0,0,6,9,10,6,2,6,12,4,1,9,6,1.875,5.75,3.563204817496262,3.575711717366808,3.875,2.066666666666667,0.5792646172393009,0.009577015163607342,0.0,0.0,-0.11872047378739646,0.1312175702542784,0.24993804404167486
jss,2017-06-05T21:41:05.879Z,0,0,0,0,14,11,18,24,10,11,14,10,13,15,15,10,10,8.375,12.25,9.679691553527341,2.2519832529192065,3.875,0.4626865671641791,0.8442465989635802,0.016767270288397047,0.0,0.0,0.9924023460896059,0.8962497579393734,-0.09615258815023242
yamada-ui,2024-03-06T20:36:17.138Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0,3.875,0.0,10.960155108391486,3.875,inf,0.0,0.3333333333333334,0.0,0.0,-0.43923667182883946,-0.08946479157796054,0.3497718802508789
pgrouting,2020-06-09T21:26:35.672Z,0,0,0,0,0,0,0,0,0,1,3,3,8,3,4,7,2,0.0,3.875,0.0,2.416461403433896,3.875,inf,0.0,0.09101499927188002,0.0,0.0,-0.43923667182883946,-0.08946479157796054,0.3497718802508789
yamada-ui,2024-03-06T20:36:17.138Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0,3.875,0.0,10.960155108391486,3.875,inf,0.0,0.3333333333333334,0.0,0.0,-0.43923667182883946,-0.08946479157796054,0.3497718802508789
yamada-ui,2024-03-06T20:36:17.138Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0,3.875,0.0,10.960155108391486,3.875,inf,0.0,0.3333333333333334,0.0,0.0,-0.43923667182883946,-0.08946479157796054,0.3497718802508789
warden,2022-11-29T19:59:01.522Z,0,0,0,2,1,5,3,1,5,4,5,7,8,6,1,5,7,1.5,5.375,1.7728105208558367,2.1998376563477846,3.875,2.5833333333333335,0.3506493506493506,0.00017571604287471454,0.0,0.0,-0.18282371339568507,0.08708109788783061,0.2699048112835157
peachpiecompiler,2020-01-29T16:16:44.497Z,0,0,3,56,29,18,17,3,43,41,20,15,21,16,17,15,12,15.75,19.625,19.359383107054683,9.101608962940878,3.875,0.24603174603174602,0.034886148093695266,0.5289419928350731,0.0,0.0,2.2530993917192816,1.7642670478128466,-0.48883234390643504
amogos,2021-08-12T20:08:35.183Z,0,0,0,0,0,2,16,8,8,9,10,13,8,5,3,1,8,3.25,7.125,5.849297882163783,3.9074105418879577,3.875,1.1923076923076923,0.5011432547966995,0.40239487607908664,0.0,0.0,0.11632473810966173,0.293051302264587,0.17672656415492524
gqless,2020-03-19T21:50:06.740Z,0,0,0,3,7,0,1,2,21,15,13,8,3,2,1,1,0,1.625,5.375,2.445841952609133,5.8782285961479435,3.75,2.3076923076923075,0.0751954513148543,0.8605635535868096,0.0,0.0,-0.16145596685958885,0.08708109788783061,0.24853706474741946
offlineimap-organization,2019-12-07T18:11:14.503Z,0,0,0,0,0,0,0,0,0,2,8,2,6,4,3,4,1,0.0,3.75,0.0,2.3145502494313788,3.75,inf,0.0,0.1073015873015873,0.0,0.0,-0.43923667182883946,-0.10417694903344314,0.3350597227953963
diskframe,2019-09-11T04:17:21.325Z,0,0,0,0,0,4,3,21,19,9,13,16,7,4,3,1,5,3.5,7.25,7.250615737399726,5.1478150704935,3.75,1.0714285714285714,0.4897127329192546,0.5422923886535747,0.0,0.0,0.15906023118185414,0.3077634597200696,0.14870322853821544
