project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,1月,2月,3月,4月,5月,6月,7月,8月
the-london-django-meetup-group,2018-05-09T10:00:46.742Z,1,0,0,0,1,0,2,2,3,1,2,3,2,4,1,1,1
fritzing,2019-07-04T06:31:14.332Z,0,0,0,0,1,4,28,7,11,4,2,15,9,6,5,5,2
simply,2022-02-17T05:54:27.338Z,0,1,0,0,0,1,0,2,0,0,1,0,6,0,4,0,1
npkill,2019-08-28T20:24:55.399Z,0,0,0,0,0,0,0,4,13,1,3,1,2,1,0,0,4
laravel-s,2021-07-17T05:41:19.114Z,1,1,0,0,1,1,0,0,0,0,5,0,5,0,2,0,0
lamdu,2022-03-23T01:54:01.836Z,0,0,0,0,0,3,0,0,3,3,1,1,1,3,0,2,0
perfumejs,2019-07-22T22:29:07.318Z,1,1,1,0,1,0,2,0,0,2,1,1,1,5,2,0,2
ancientbeast,2019-12-06T21:57:36.039Z,2,7,0,0,0,8,10,6,7,0,1,5,10,0,8,8,9
codeowners-generator,2023-03-01T16:43:11.849Z,11,4,2,0,0,0,1,2,16,4,0,4,1,0,4,2,13
babashka,2020-03-31T13:19:37.998Z,0,24,17,10,15,32,15,14,17,27,21,19,7,19,17,8,16
redux-requests,2020-10-13T09:15:23.306Z,1,11,3,6,9,11,2,2,5,13,11,6,4,4,2,12,0
react-date-picker,2018-10-27T18:09:21.519Z,1,1,2,1,1,0,1,2,3,3,1,1,2,3,1,1,4
doctoolchain,2018-11-28T21:47:52.510Z,5,0,1,1,4,4,1,10,8,1,4,0,5,4,8,8,3
asciidoctor,2018-04-18T02:05:57.720Z,15,19,12,13,7,7,12,20,61,29,1,9,9,17,33,11,3
goober,2020-05-05T18:23:55.304Z,0,3,1,15,15,9,5,8,6,0,18,0,2,9,5,7,22
civic-tech-field-guide,2022-06-24T12:43:33.416Z,0,0,0,0,0,0,2,3,0,6,2,0,0,1,0,0,3
translation-plugin,2020-02-18T18:41:53.428Z,0,0,0,1,0,0,1,0,0,0,0,4,0,0,3,2,0
markdown-it,2022-01-25T02:38:00.576Z,1,0,2,0,0,2,0,3,3,1,5,5,1,0,2,1,0
vue-drag-resize,2021-04-10T13:32:48.000Z,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1
postcss,2019-12-23T19:20:30.096Z,1,8,4,3,2,3,3,1,5,3,4,3,2,6,6,6,2
craftjs,2020-07-12T13:49:54.415Z,0,0,8,8,8,4,3,9,6,3,1,3,7,5,9,13,6
tinyfilemanager,2021-07-17T06:56:46.084Z,3,2,2,4,3,1,8,4,1,4,5,0,6,4,4,7,4
liquidjs,2020-02-26T15:51:42.909Z,2,3,6,0,2,3,2,3,4,9,6,1,5,3,1,1,2
less,2020-03-06T11:34:25.144Z,1,8,2,2,2,0,3,4,0,3,5,9,10,0,1,0,0
yourls,2017-05-02T12:30:56.998Z,3,2,1,0,3,0,2,8,2,1,0,4,4,1,7,4,4
fluentvalidation,2022-12-25T15:04:55.591Z,1,9,3,3,6,6,3,2,4,9,9,6,2,3,3,1,6
orcapods,2024-07-02T13:08:29.390Z,0,0,0,0,1,0,1,3,0,0,0,2,0,1,0,1,7
setup-php,2021-07-15T15:57:59.875Z,4,3,1,1,0,0,1,1,0,2,4,4,2,1,1,0,3
ngx-scrollbar,2019-08-26T01:32:48.851Z,12,1,0,0,0,6,1,1,8,8,4,10,1,1,1,1,1
mantinedev,2024-12-06T09:53:19.078Z,20,24,32,20,25,44,23,25,23,26,16,16,30,48,24,30,29
skia4delphi,2022-02-16T01:07:36.870Z,0,0,0,0,1,0,0,0,4,1,0,0,3,2,1,0,0
flutter-webrtc,2020-07-24T17:03:10.166Z,7,4,4,4,3,12,5,1,5,3,16,8,10,1,2,2,4
betterdisplay,2021-10-28T17:10:29.989Z,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0
ng-web-apis,2021-07-13T16:03:22.564Z,1,0,0,0,1,1,1,1,1,0,0,1,0,0,3,5,1
react-pdf-wojtekmaj,2019-06-20T19:51:44.635Z,2,2,1,2,4,1,1,1,0,5,3,1,1,2,4,3,0
open-registry,2019-04-29T15:38:19.747Z,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0
moveable,2019-10-13T12:37:24.379Z,0,0,0,0,0,1,3,3,6,3,1,3,1,2,0,1,1
jscpd,2018-12-17T04:29:34.793Z,1,2,3,1,2,3,4,10,1,2,1,1,4,7,6,5,5
mac-cleanup,2021-02-28T15:39:01.522Z,0,2,1,0,1,0,5,0,0,3,0,1,3,5,1,1,0
open-research-calendar,2022-10-01T23:25:38.762Z,0,0,0,0,1,0,0,0,1,0,4,0,1,1,0,0,0
kmon,2020-04-01T17:22:30.543Z,0,0,0,0,0,0,0,0,5,2,0,1,0,0,1,0,1
dfir-iris,2023-07-05T09:22:50.409Z,2,1,2,2,1,11,13,4,5,1,2,2,5,2,10,6,13
breathe,2023-01-04T02:54:01.961Z,2,7,1,0,0,3,0,2,3,2,3,1,3,2,2,1,6
vite-electron-builder,2021-08-03T02:20:46.404Z,25,50,29,67,36,36,30,31,43,49,58,49,38,72,43,0,0
quicksilver,2022-02-01T03:27:21.249Z,0,0,0,0,0,2,5,0,2,2,1,1,1,1,1,3,2
gdm-settings,2023-08-09T04:09:34.034Z,0,0,1,0,0,0,1,1,0,0,2,0,0,3,0,1,2
kube-hetzner,2023-04-24T18:02:32.840Z,14,9,19,11,8,26,17,18,19,17,12,13,14,19,26,10,16
home-assistant-cli,2024-03-29T08:04:13.578Z,0,0,0,0,0,2,0,0,0,0,2,1,1,2,0,0,1
blosc,2022-04-05T18:43:03.620Z,1,7,1,5,4,2,4,3,10,3,6,4,1,7,4,2,5
airform,2021-07-21T23:28:42.189Z,0,1,0,0,5,0,13,1,0,4,4,0,0,0,3,13,0
visual-regression-tracker,2021-02-24T09:09:31.791Z,0,0,3,1,0,3,5,1,11,3,3,2,2,0,3,3,1
fayettevillejs,2020-01-21T02:32:21.735Z,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
rvm,2019-01-07T18:21:09.433Z,4,11,7,5,3,8,17,28,14,13,14,10,13,6,12,14,5
php-standard-library,2021-06-21T19:44:22.691Z,20,4,3,7,20,25,6,12,5,4,1,4,11,41,31,3,6
projectm,2018-12-15T00:12:08.870Z,9,5,14,1,3,4,1,2,6,14,4,10,7,1,2,4,1
britechartsorg,2021-10-06T13:51:25.105Z,0,5,3,13,3,1,1,7,16,9,0,5,10,10,0,2,1
sagernet,2021-05-01T05:40:57.455Z,0,0,0,0,0,0,0,13,3,3,6,0,1,0,5,2,0
ants,2021-07-12T14:05:48.171Z,0,1,0,0,2,1,1,1,3,0,3,2,2,0,2,1,0
owasp-crs,2021-01-04T14:31:47.525Z,16,31,13,5,9,13,9,13,20,9,16,6,26,17,14,6,19
ng-matero,2020-02-05T02:59:24.724Z,0,6,0,1,0,0,0,0,3,0,3,0,2,2,4,0,0
pongo2,2021-07-17T05:14:38.522Z,1,1,0,0,3,1,0,0,2,2,0,1,0,2,0,4,1
gpujs,2019-08-05T04:14:30.900Z,1,2,2,4,3,2,3,0,1,3,5,1,6,3,1,1,1
opencollective-oss,2017-08-05T18:48:10.517Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
express-cassandra,2021-08-09T23:26:25.556Z,0,0,0,0,1,3,0,0,4,2,0,0,0,0,3,1,2
websockets,2024-02-28T14:11:54.585Z,6,1,1,1,5,1,3,3,6,2,1,1,0,2,4,10,5
asyncapi,2019-03-10T01:52:36.842Z,0,1,0,1,0,1,1,36,18,5,2,6,6,10,9,5,1
iplug2,2022-10-04T14:14:48.091Z,9,6,2,1,3,6,4,7,1,3,1,5,5,8,4,12,4
farmos,2019-02-20T17:48:15.716Z,0,1,0,0,0,0,0,2,3,0,1,1,1,3,0,0,1
waydroid,2021-11-30T18:52:05.986Z,0,1,0,2,3,3,20,8,4,2,4,3,3,1,4,8,16
hydra-synth,2021-02-17T10:50:43.831Z,0,2,1,0,0,0,2,4,1,2,2,6,1,1,1,0,0
stump,2022-10-07T16:46:44.505Z,1,1,3,8,6,4,1,4,11,3,0,2,4,8,10,2,3
substitute-js,2024-02-07T01:11:45.040Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
go-callvis,2020-12-31T17:03:52.263Z,0,0,0,1,2,0,0,0,0,2,1,0,0,1,0,0,2
westpa,2021-09-01T17:06:53.041Z,2,3,12,4,1,2,5,5,14,6,1,6,9,4,2,3,6
guppe-groups,2022-11-22T17:39:59.918Z,0,0,1,1,0,0,0,0,3,1,1,0,1,0,0,2,0
y-collective,2021-04-22T16:27:28.210Z,3,5,4,1,3,2,1,2,5,2,4,2,2,4,3,1,6
vscodebeautify,2021-07-19T04:00:40.688Z,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
bcneng,2022-04-06T12:13:52.711Z,2,4,0,0,0,5,0,0,4,2,2,0,3,2,2,1,2
librecad,2022-10-09T19:03:15.940Z,0,5,3,1,1,0,1,1,0,0,3,0,2,0,0,0,10
remmina,2021-06-02T23:48:08.795Z,1,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0
exchangeratehost,2021-04-09T16:40:50.520Z,2,2,1,1,0,1,0,3,0,6,1,0,1,3,2,0,0
pyke-osai,2023-09-29T18:39:38.945Z,6,2,3,6,2,1,0,4,3,5,5,0,4,4,3,3,3
opencomic,2024-10-23T01:18:44.955Z,2,2,1,1,2,1,1,2,2,0,2,1,1,1,2,5,3
react-window,2021-09-02T12:58:03.612Z,0,1,0,1,0,1,1,0,0,2,1,1,1,0,1,1,0
losslesscut,2019-12-03T19:53:46.858Z,2,0,2,1,8,1,0,2,1,0,0,2,3,9,1,2,2
portal-2-community-edition,2021-05-21T12:21:37.779Z,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
openbenches,2022-10-01T00:06:53.879Z,0,1,1,1,2,0,0,1,0,0,1,1,1,3,0,3,0
pickr,2019-07-15T16:28:25.747Z,2,1,0,1,4,1,1,3,3,2,1,6,1,0,2,0,4
gngr,2021-02-10T07:44:34.846Z,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0
ucs,2024-07-31T15:13:40.148Z,0,0,0,0,0,2,8,10,2,8,0,0,4,1,4,2,4
vifm,2022-05-24T15:54:34.171Z,1,2,0,0,0,0,5,1,0,2,0,1,2,1,3,0,3
jaeles-project,2019-12-01T17:37:53.784Z,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0
openseadragon,2021-05-20T18:59:27.893Z,3,2,0,1,1,2,10,1,6,3,2,2,5,1,5,4,1
cryptpad,2018-07-16T20:32:05.472Z,0,2,4,4,1,2,1,3,7,2,4,1,0,2,4,1,6
blaze,2016-09-28T17:30:44.892Z,0,0,4,2,5,0,1,6,20,6,3,0,3,2,6,1,0
devstaff,2020-12-15T12:17:43.729Z,1,6,9,2,2,8,4,4,13,4,6,8,6,6,7,1,1
fedibird-infrastructure,2021-06-01T05:17:52.870Z,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
chinachu,2020-07-11T08:39:45.245Z,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,1
github-readme-activity-graph,2024-06-12T03:29:10.129Z,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
swiftui,2021-08-08T10:48:47.278Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
libplacebo,2021-01-05T21:09:36.285Z,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
substats,2021-07-10T09:21:56.643Z,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0
laravel-zero,2021-07-17T06:12:11.451Z,0,3,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0
spire,2021-05-24T15:24:18.865Z,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
applause-button,2019-02-25T20:33:39.781Z,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
live-captioning-initiative,2020-09-24T22:15:01.714Z,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
plyr,2020-03-14T10:37:59.710Z,6,6,9,3,2,3,8,22,6,15,6,5,5,6,4,14,6
tesseractjs,2019-11-27T06:09:35.242Z,0,0,1,6,5,1,1,2,9,6,3,1,1,1,1,2,3
ethical-source,2020-02-15T19:00:57.469Z,0,0,0,0,18,1,0,0,8,9,4,3,2,0,1,2,0
sopel,2020-04-21T11:34:16.215Z,11,9,32,31,20,10,1,5,12,18,14,9,12,11,28,16,13
node-argon2,2021-08-14T07:04:21.598Z,1,1,1,2,1,3,3,0,3,1,1,3,1,2,1,1,4
webonyx-graphql-php,2019-04-03T19:41:22.440Z,14,15,12,10,9,4,8,6,0,9,20,6,9,3,12,14,7
fody,2017-12-29T08:27:24.113Z,4,3,2,5,5,2,5,0,5,9,3,7,2,0,0,3,4
lwjgl,2017-11-08T21:38:04.055Z,1,0,3,1,1,2,0,0,5,2,1,4,0,1,1,0,1
listr2,2023-04-11T18:36:34.350Z,1,3,0,1,0,1,0,2,4,1,0,0,1,4,1,1,2
webrecorder,2022-01-11T02:56:03.970Z,5,1,0,1,3,1,0,0,2,4,3,1,0,3,1,1,0
redom,2018-03-05T09:31:25.793Z,3,1,2,1,1,0,3,1,0,5,0,0,3,0,1,0,5
portable-utf8,2023-11-01T19:08:12.219Z,1,1,0,0,0,0,3,1,0,2,2,2,1,0,0,0,1
vue-tables-2,2019-11-20T18:23:59.044Z,3,2,0,0,0,1,0,2,1,2,1,2,1,1,1,1,1
rhash,2022-01-01T12:24:39.797Z,1,0,2,0,0,0,0,0,1,1,2,0,0,0,1,1,0
project-atlantis,2022-09-07T23:08:12.151Z,6,0,0,0,0,0,0,0,4,0,2,3,1,1,1,0,0
css-doodle,2019-09-05T18:53:57.410Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eruda,2022-03-19T21:12:07.445Z,0,0,0,2,1,0,0,0,1,0,2,1,1,0,0,0,0
phpshopify,2021-03-31T09:37:03.639Z,1,2,0,3,2,1,2,0,0,2,2,0,2,2,2,2,0
iosdevspace,2022-11-19T22:54:28.208Z,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0
googlecl,2021-07-06T19:55:29.008Z,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,1,0
wechaty,2019-05-03T09:31:19.226Z,5,8,6,2,6,3,5,10,3,5,8,7,8,6,2,7,3
passkit-generator,2020-09-02T03:34:20.605Z,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
altdrag,2019-12-17T07:29:20.687Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
smproxy,2021-07-10T04:29:27.901Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
interview,2021-07-15T16:04:02.688Z,1,1,1,0,2,0,0,0,0,0,3,1,0,0,1,0,1
opt-out-tools,2020-01-07T14:41:13.272Z,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0
cannlytics-company,2022-04-21T19:42:11.934Z,5,1,0,0,7,5,3,2,1,0,11,3,4,3,1,1,1
mwmbl,2022-02-02T16:12:25.718Z,0,0,0,0,0,0,11,4,5,0,0,0,3,10,3,0,0
jodd,2021-07-19T04:17:10.934Z,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
reia,2024-06-21T21:22:12.643Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
task,2018-04-23T15:30:55.969Z,2,2,0,2,0,1,1,4,2,1,1,3,0,1,2,1,4
pokeapi,2019-07-10T22:53:14.184Z,1,3,4,3,0,2,3,1,0,3,1,1,1,8,1,2,1
flatgeobuf,2021-05-10T18:01:04.938Z,2,1,1,4,8,3,2,2,5,6,0,1,1,4,9,3,0
reconmap,2021-11-02T13:11:36.802Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
statecraft,2019-12-08T00:04:48.611Z,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0
cloudcmd,2017-09-22T13:12:52.750Z,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0
fexo,2021-07-13T15:01:45.001Z,0,1,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0
oss-code-ge,2023-05-23T16:07:30.407Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
swup,2019-09-29T09:35:08.725Z,1,0,0,0,1,3,1,0,1,3,2,0,0,0,1,1,0
resilience-web,2021-10-25T11:58:20.550Z,0,0,0,3,0,1,0,3,2,0,0,1,0,2,3,1,1
expand,2019-05-28T08:01:12.112Z,0,0,1,0,1,1,0,0,0,2,1,0,0,1,0,0,0
amplitudejs,2019-06-20T21:20:22.052Z,0,1,1,5,0,0,1,1,0,5,2,0,0,2,1,0,0
knowlo,2020-02-01T21:55:05.552Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
countries-states-cities,2020-09-18T22:32:57.059Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
autospotting,2021-07-15T11:44:34.204Z,6,0,0,0,0,1,2,1,1,1,5,0,0,2,3,0,0
python-sortedcontainers,2019-01-24T04:54:47.271Z,0,0,1,0,1,0,2,0,0,2,0,3,0,0,0,0,0
otree,2023-01-07T22:50:12.889Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
actionshub,2023-05-15T08:42:15.223Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
azuracast,2018-01-25T09:16:38.136Z,6,0,0,1,0,0,1,2,1,5,0,1,0,2,1,1,1
extenject,2018-08-17T08:24:51.603Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jira-plugin,2020-04-28T13:47:53.482Z,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
libhydrogen,2020-06-05T05:32:11.461Z,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
cyph,2019-02-09T17:22:07.983Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
magnify,2021-07-22T05:35:22.552Z,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1
css-gg,2020-02-16T14:03:38.418Z,0,0,0,0,0,0,4,3,0,3,2,1,1,0,0,1,0
kp-fan-world,2019-03-20T14:37:05.655Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
trex,2021-07-03T06:47:19.490Z,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
vllm,2024-05-01T07:26:22.904Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vuepress-theme-hope,2021-09-13T00:38:32.733Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ossia,2020-03-20T21:48:59.733Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
astropy,2022-04-05T17:27:59.759Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fast-check,2021-10-11T15:12:47.087Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drupalnj,2022-06-06T20:57:04.148Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pgai-collective,2024-03-21T00:30:30.998Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bagisto,2019-04-29T10:04:34.901Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oi-wiki,2020-10-19T09:07:21.746Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blogmarks,2020-11-04T17:33:19.439Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
code-for-dayton,2023-11-07T23:56:41.226Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ant-design-blazor,2020-03-29T16:33:58.442Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sepheocoop,2024-09-17T15:50:58.756Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lukehaas,2024-06-03T13:34:56.943Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sophox,2022-12-01T01:43:20.448Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tone-row,2021-05-10T20:10:33.637Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yii2-widgets,2020-12-16T00:13:42.418Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orangopus,2019-08-03T15:43:54.433Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencannabis,2022-03-23T20:59:14.931Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
techup,2021-08-09T06:45:22.321Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mariadb4j,2023-05-11T15:05:14.870Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raspbernetes,2020-08-03T00:50:28.876Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cspell,2022-02-13T18:20:27.413Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
open-app-ecosystem,2020-02-14T15:11:07.723Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgkit,2022-10-26T19:43:33.226Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slideshowp2,2019-11-13T08:08:16.302Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coopcycle,2022-08-30T12:32:44.089Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k2vr,2022-10-13T20:32:02.126Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-katzenpost-software-project,2019-02-18T14:54:26.400Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rekit,2020-07-01T04:26:59.983Z,1,0,0,4,1,0,0,0,1,0,2,0,0,0,0,0,4
cezerin2,2019-05-13T05:32:30.062Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stdlib,2023-11-17T14:10:02.043Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
code-spell-checker,2022-02-13T18:24:35.679Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
presentator,2022-10-31T15:17:36.966Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
detekt,2022-01-25T02:28:52.756Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supabase-php,2022-12-12T20:26:41.542Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cocash,2022-02-19T17:21:43.292Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activeadmin,2019-02-02T17:17:19.999Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freshos,2017-10-20T14:37:14.668Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sympy,2021-06-16T13:35:18.278Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doocs-leetcode,2019-09-28T19:28:04.379Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openemr,2017-11-08T13:27:36.785Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webpack,2016-10-15T15:48:09.612Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simplex-chat,2021-08-05T19:20:09.888Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
streetmix,2016-09-20T15:00:20.116Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dokku,2016-06-18T23:18:38.352Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
translatr,2021-07-06T08:23:04.109Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dolibarr,2018-05-31T17:53:09.043Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rwf2,2022-06-21T22:30:48.245Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
africarxiv,2020-02-15T22:00:19.355Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scipy,2022-04-05T20:39:19.137Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kairos-research-lab,2022-11-11T21:20:15.887Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scikit-learn,2022-04-05T20:38:00.485Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot-whatsapp,2023-01-11T18:06:14.835Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webpd,2022-06-15T15:10:29.313Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broadband-institute,2022-03-29T20:08:14.858Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augmented-ui,2019-09-25T18:14:45.096Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassowary,2022-02-22T16:30:29.591Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
community,2020-01-17T15:08:19.994Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indigenamarket,2022-02-21T00:28:18.975Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chatwoot,2021-04-19T10:07:08.051Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lark,2021-03-23T02:21:36.503Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
probe-rs,2020-11-23T20:51:45.190Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multitheftauto,2022-04-07T02:23:27.392Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cgru,2022-02-02T06:01:09.039Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gdal,2022-04-05T19:42:02.897Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fakerjs,2017-02-22T13:38:55.200Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hellomicroservice,2021-06-30T19:07:03.924Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
external-secrets-org,2021-06-30T13:00:56.431Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simple-icons,2021-05-08T00:15:16.465Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azerothcore,2020-08-09T18:17:35.271Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openshopchannel,2022-10-18T17:57:00.775Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circuitverse,2020-05-12T18:32:08.035Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpetronics,2023-04-19T22:40:53.353Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matplotlib,2022-04-05T20:09:36.646Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msys2,2022-03-22T08:09:54.212Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
automatio,2024-07-24T20:06:58.063Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homepage,2024-02-04T13:54:25.403Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teamo1,2019-02-07T19:02:59.540Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vueuse,2020-10-31T05:40:21.175Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starship,2020-02-28T10:42:21.362Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
