project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,+1月,+2月,+3月,+4月,+5月,+6月,+7月,+8月
macroquad,2020-10-13T18:52:12Z,0,1,4,0,4,5,4,4,8,10,27,20,13,18,30,8,6
ariakit,2022-04-15T15:32:55Z,7,5,2,3,28,10,62,93,122,108,92,94,110,68,82,68,72
shadcn-svelte,2023-10-26T07:27:23Z,0,0,0,34,31,2,37,28,26,41,33,48,53,65,34,15,13
kratos,2021-05-24T01:41:34Z,5,2,0,18,8,20,48,55,59,126,102,73,91,39,37,48,46
servo,2024-03-13T09:25:45Z,0,0,74,165,113,122,220,187,400,195,182,177,203,301,249,407,266
Ben.Demystifier,2020-12-08T19:45:54Z,0,0,0,0,1,0,0,0,8,24,3,3,5,3,4,2,3
rio,2023-06-11T19:29:58Z,6,0,0,0,0,5,2,9,5,10,5,21,18,17,17,18,9
haiku.rag,2025-03-31T16:35:46Z,0,0,0,0,0,0,0,0,0,0,0,7,9,14,35,25,0
gobang,2021-05-21T07:33:49Z,0,0,0,0,0,0,0,0,0,3,18,14,43,3,3,0,0
sniffnet,2023-03-20T00:17:44Z,0,0,1,0,5,7,3,22,21,37,35,29,22,26,7,15,7
zod,2020-07-16T22:33:16Z,0,0,0,0,5,0,4,0,5,7,14,8,6,17,10,2,6
TUnit,2024-09-20T18:57:49Z,0,46,9,16,21,59,41,38,302,371,134,126,176,187,165,81,137
nextjs-notion-starter-kit,2021-02-18T03:39:45Z,0,0,0,0,0,0,0,1,1,4,8,5,1,5,6,6,10
niri,2023-12-03T12:43:48Z,0,0,0,0,0,4,7,6,1,13,14,11,9,10,15,18,7
mypy,2020-10-21T23:18:34Z,0,0,0,0,0,0,0,0,0,0,0,0,0,35,54,67,80
tsup,2020-01-13T11:17:10Z,0,0,0,0,0,0,0,0,0,0,0,0,15,24,26,28,18
evcc,2022-11-29T08:13:40Z,0,0,0,4,59,51,79,85,45,79,75,90,90,106,86,81,82
tracy,2020-04-10T14:04:26Z,0,0,0,0,0,0,0,0,1,11,10,9,8,1,2,9,3
obsidian-dataview,2021-03-01T23:47:13Z,0,0,0,0,0,0,0,1,3,8,5,6,8,8,2,8,9
console,2021-02-01T06:45:20Z,0,0,0,0,0,0,0,0,0,0,0,22,12,10,21,44,3
LibreChat,2023-07-24T15:13:42Z,0,0,0,0,65,36,142,104,107,77,101,57,70,72,81,84,123
RSSHub,2022-02-21T06:34:22Z,0,0,0,0,0,0,0,0,0,0,0,0,0,32,173,174,138
axum,2021-02-01T06:45:20Z,0,0,0,0,0,0,0,0,0,0,0,0,19,21,145,24,53
maplibre-gl-js,2021-05-13T15:43:55Z,0,0,0,21,5,11,11,11,13,12,32,31,90,131,67,48,155
vpncloud,2020-06-03T15:01:42Z,0,0,0,1,0,0,0,0,9,6,6,10,9,7,8,24,9
gdal,2020-09-11T20:40:03Z,0,0,0,0,0,0,0,0,0,0,0,0,5,45,76,90,96
taffy,2022-05-17T18:03:54Z,0,0,0,0,1,0,1,0,36,66,9,3,3,2,23,27,24
cxx,2019-11-15T20:49:51Z,0,0,0,0,0,0,0,0,0,0,6,12,26,38,27,3,10
spotify-tui,2019-12-13T10:18:53Z,0,0,0,0,0,0,51,24,13,60,25,28,33,32,20,17,13
cosmopolitan,2021-02-26T12:43:26Z,0,0,0,0,0,0,0,1,5,19,5,6,7,11,32,11,13
rapier,2020-08-20T13:56:11Z,0,0,0,0,0,0,0,0,0,6,11,19,8,5,18,15,12
joplin,2020-05-16T08:28:55Z,0,0,0,0,0,0,0,0,0,0,0,12,37,43,37,27,48
react-native-mmkv,2021-03-23T06:59:08Z,0,0,0,0,0,0,0,4,20,8,11,10,16,10,29,34,18
k3sup,2019-07-01T07:03:28Z,0,0,0,0,0,0,0,0,0,13,5,19,16,14,19,27,3
rolldown,2024-03-30T00:41:45Z,0,0,17,73,210,8,20,4,253,266,260,167,280,225,228,157,369
astro,2022-12-21T13:54:32Z,0,0,0,0,16,211,183,130,100,202,160,176,116,183,142,204,289
valibot,2023-08-21T13:41:26Z,0,0,0,0,0,0,0,10,40,20,12,10,34,22,28,7,37
uiua,2023-10-08T02:08:59Z,0,0,0,0,0,0,0,16,86,22,40,25,40,33,10,8,12
tinyauth,2025-03-09T06:21:02Z,0,0,0,0,0,0,2,2,6,47,27,33,43,25,33,38,0
starlight,2022-12-21T13:54:32Z,0,0,0,0,0,0,0,0,0,0,0,3,20,71,164,119,156
Vencord,2022-11-19T04:02:12Z,0,0,0,0,0,3,12,141,71,56,49,52,86,109,66,47,63
ccusage,2025-04-15T15:07:48Z,0,0,0,0,0,0,0,0,0,1,161,115,167,51,20,2,0
canvas,2020-07-31T07:03:16Z,0,0,0,0,0,0,0,0,0,0,37,22,23,30,35,30,28
claude-task-master,2025-04-13T21:38:44Z,0,0,0,0,0,0,0,32,102,96,114,88,67,54,74,10,0
typst,2023-04-26T14:27:40Z,0,1,0,0,1,1,1,95,173,69,62,59,65,53,78,89,85
rustowl,2025-02-16T23:26:13Z,0,0,0,0,0,0,0,3,16,3,6,102,80,55,52,28,17
dfdx,2022-07-13T18:38:32Z,0,0,0,0,0,0,0,1,26,24,12,48,10,11,53,48,80
CodeEdit,2022-03-31T19:57:06Z,0,0,0,0,0,0,0,0,190,142,42,23,14,10,32,35,7
hyprnote,2024-10-04T11:39:54Z,0,0,0,0,0,0,0,0,0,0,26,10,19,82,137,141,59
pangolin,2025-01-31T03:34:40Z,0,0,0,0,0,0,0,0,20,8,8,21,13,69,68,70,80
mastodon,2023-10-13T11:10:53Z,0,0,0,0,0,86,264,257,246,323,251,356,288,260,224,265,280
organicmaps,2021-08-13T18:14:49Z,0,0,0,0,0,0,0,32,81,28,41,82,45,109,102,54,70
repomix,2024-07-22T01:08:30Z,0,0,0,0,0,0,0,0,17,33,24,40,27,29,72,34,47
AFFiNE,2023-04-04T07:00:31Z,0,0,0,0,0,0,0,0,0,0,0,93,418,271,149,250,268
aibrix,2024-07-20T15:44:32Z,0,0,0,0,0,0,0,0,20,27,64,49,52,49,46,77,82
biome,2023-09-29T05:09:05Z,0,0,0,0,0,0,0,59,207,106,216,244,173,126,191,235,235
better-auth,2024-10-17T21:04:47Z,0,0,0,0,0,0,0,31,188,181,181,132,132,252,203,187,182
tinygrad,2024-01-26T01:46:23Z,0,0,0,0,0,0,0,0,160,215,424,313,396,404,584,457,459
